ID,Relationship_StartNode_NodeID,Relationship_StartNode_NodeIDType,Relationship_EndNode_NodeID,Relationship_EndNode_NodeIDType,Relationship_RelationshipType,Relationship_RelationshipStatus,Relationship_Period_1_startDate,Relationship_Period_1_endDate,Relationship_Period_1_periodType,Relationship_Period.2.startDate,Relationship_Period.2.endDate,Relationship_Period.2.periodType,Relationship_Period.3.startDate,Relationship_Period.3.endDate,Relationship_Period.3.periodType,Relationship_Qualifiers.1.QualifierDimension,Relationship_Qualifiers.1.QualifierCategory,Relationship_Quantifiers.1.MeasurementMethod,Relationship_Quantifiers.1.QuantifierAmount,Relationship_Quantifiers.1.QuantifierUnits,Registration.InitialRegistrationDate,Registration.LastUpdateDate,Registration.RegistrationStatus,Registration.NextRenewalDate,Registration.ManagingLOU,Registration.ValidationSources,Registration.ValidationDocuments,Registration.ValidationReference
215204,549300BV8F7ZLMOZQI76,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2017-10-19T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,,,,,2016-05-05T01:53:00.000Z,2023-09-13T07:54:09Z,LAPSED,2021-06-11T18:01:00.000Z,EVK05KS7XY1DEII3R011,PARTIALLY_CORROBORATED,SUPPORTING_DOCUMENTS,
215770,549300BZHVV8LHCZ3H03,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2019-06-27T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2019-07-01T00:00:00+00:00,2023-04-27T14:29:23+00:00,PUBLISHED,2024-05-27T14:17:11+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
215950,549300C0V4K0UUMCDP44,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-30T15:00:43+00:00,PUBLISHED,2025-05-27T14:18:17+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,https://www.sec.gov/Archives/edgar/data/831001/000083100121000042/citi-exh2101x12312020.htm
216141,549300C2JXIIQBPWTS39,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z,ACCOUNTING_PERIOD,2017-07-12T00:00:00Z,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2014-05-21T01:35:00Z,2023-07-31T17:11:36.903Z,LAPSED,2021-06-11T18:01:00Z,213800WAVVOPS85N2205,PARTIALLY_CORROBORATED,SUPPORTING_DOCUMENTS,https://www.sec.gov/Archives/edgar/data/831001/000083100115000043/c-12312014x10k.htm
216239,549300C3BWBRZPL62Z08,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2024-04-24T00:00:00+00:00,,DOCUMENT_FILING_PERIOD,2022-01-01T00:00:00+00:00,2022-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-24T14:51:21+00:00,PUBLISHED,2025-05-27T14:10:42+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,REGULATORY_FILING,https://www.ffiec.gov/npw/Institution/Profile/3219081?dt=20170612
216287,549300C3NOIZINBJL380,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-22T19:33:14+00:00,PUBLISHED,2025-05-27T14:17:35+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
216308,549300C3S27F8ZREU432,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-07-13T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2013-07-02T19:29:00+00:00,2024-05-01T12:57:57+00:00,PUBLISHED,2025-05-27T14:18:38+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,ACCOUNTS_FILING,https://www.sec.gov/ix?doc=/Archives/edgar/data/831001/000083100121000042/c-20201231.htm
216405,549300C4GNYY4SHZU336,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-26T16:11:05+00:00,PUBLISHED,2025-05-27T14:17:15+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
216638,549300C65NODEB7LMM50,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-27T13:48:00+00:00,PUBLISHED,2025-05-27T14:17:41+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,OTHER_OFFICIAL_DOCUMENTS,
216854,549300C807TKMAWC4G40,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2022-01-01T00:00:00+00:00,2022-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2024-03-14T00:00:00+00:00,,DOCUMENT_FILING_PERIOD,1973-05-18T00:00:00+00:00,,RELATIONSHIP_PERIOD,ACCOUNTING_STANDARD,US_GAAP,,,,2024-03-14T00:00:00+00:00,2024-04-30T12:39:11+00:00,PUBLISHED,2025-05-27T14:18:25+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,REGULATORY_FILING,https://www.ffiec.gov/npw/Institution/Profile/1172913?dt=20160505
216926,549300C8MTT4CGXV2A49,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2023-05-24T14:57:05+00:00,PUBLISHED,2024-05-27T14:18:12+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,https://www.ffiec.gov/npw/Institution/Profile/1951350?dt=20170701
217222,549300CBUCHUHFHCNL88,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2014-01-01T00:00:00.000Z,2014-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2017-10-19T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,2016-05-05T01:49:00.000Z,2023-07-31T17:34:15.017Z,LAPSED,2019-07-19T00:34:00.000Z,5493001KJTIIGC8Y1R12,PARTIALLY_CORROBORATED,SUPPORTING_DOCUMENTS,
217272,549300CC7KPGTQUIED62,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-11-22T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2022-04-30T00:00:00+00:00,PUBLISHED,2025-05-27T14:18:17+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
217633,549300CFANFIYVRV4B48,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2024-04-29T00:00:00+00:00,,DOCUMENT_FILING_PERIOD,2022-01-01T00:00:00+00:00,2022-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,1984-07-23T00:00:00+00:00,,RELATIONSHIP_PERIOD,ACCOUNTING_STANDARD,US_GAAP,,,,2019-07-11T00:00:00+00:00,2024-04-29T14:19:39+00:00,PUBLISHED,2025-05-27T14:17:57+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,REGULATORY_FILING,https://www.ffiec.gov/npw/Institution/Profile/1177440?dt=20190711
218172,549300CJ55ZRLTQDOG98,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-26T16:07:46+00:00,PUBLISHED,2025-05-27T14:17:14+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
219143,549300CQWOVMYM1NYK19,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2017-01-01T00:00:00.000+01:00,2017-12-31T00:00:00.000+01:00,ACCOUNTING_PERIOD,2018-04-25T00:00:00.000+02:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,,,,,2018-04-26T17:31:00.000+02:00,2023-08-03T20:02:55.878+02:00,LAPSED,2019-04-25T21:52:00.000+02:00,39120001KULK7200U106,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
219328,549300CSD1NK0TEVRS90,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,2019-01-01T00:00:00+00:00,2019-12-31T00:00:00+00:00,DOCUMENT_FILING_PERIOD,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-24T18:38:31+00:00,PUBLISHED,2025-05-27T14:17:38+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,https://www.sec.gov/ix?doc=/Archives/edgar/data/831001/000083100120000031/c-12312019x10k.htm
219739,549300CVMEG46XWWRH17,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,OTHER_ACCOUNTING_STANDARD,,,,2016-05-05T00:00:00+00:00,2023-04-22T14:35:29+00:00,PUBLISHED,2024-05-27T14:10:45+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
219793,549300CVXBMS7UGSQH34,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2017-10-02T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,2016-09-01T01:50:00.000Z,2023-07-31T17:34:15.017Z,LAPSED,2020-06-30T03:01:00.000Z,5493001KJTIIGC8Y1R12,PARTIALLY_CORROBORATED,SUPPORTING_DOCUMENTS,
219913,549300CWWX7U3UXMGU20,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,OTHER_ACCOUNTING_STANDARD,,,,2016-05-05T00:00:00+00:00,2024-04-24T18:47:20+00:00,PUBLISHED,2025-05-27T14:17:39+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,ACCOUNTS_FILING,https://find-and-update.company-information.service.gov.uk/company/03999258/filing-history/MzI3Nzk0MzgwOGFkaXF6a2N4/document?format=pdf&download=0
220234,549300CZHGJRW7P3UJ53,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z,ACCOUNTING_PERIOD,2017-10-02T20:06:01Z,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,,,,,2016-05-05T01:54:00Z,2023-07-31T17:11:36.903Z,LAPSED,2018-07-24T23:39:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
220246,549300CZJZOFG6BV6518,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z,ACCOUNTING_PERIOD,2017-10-02T00:00:00Z,,RELATIONSHIP_PERIOD,2019-01-01T00:00:00Z,2019-12-31T00:00:00Z,DOCUMENT_FILING_PERIOD,ACCOUNTING_STANDARD,OTHER_ACCOUNTING_STANDARD,,,,2016-05-05T01:51:00Z,2023-07-31T17:11:36.903Z,LAPSED,2022-05-27T20:19:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,ACCOUNTS_FILING,
220911,549300D54OEEHA4SPZ08,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2018-01-01T00:00:00.000+01:00,2018-12-31T00:00:00.000+01:00,ACCOUNTING_PERIOD,2019-06-27T00:00:00.000+02:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,,,,,2019-07-02T16:34:00.000+02:00,2023-08-03T20:02:32.344+02:00,LAPSED,2020-06-26T15:18:00.000+02:00,39120001KULK7200U106,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
220975,549300D5NQVS5U0BS333,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2018-07-18T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-27T15:22:56+00:00,PUBLISHED,2025-05-27T14:17:59+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
221318,549300D86KNULDRVXR52,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2017-01-01T00:00:00.000Z,2017-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2017-11-30T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,2016-05-05T01:54:00.000Z,2023-07-31T17:34:15.017Z,LAPSED,2019-07-19T00:34:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
221395,549300D8S2HYMNJSCH50,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,2020-07-21T00:00:00Z,,RELATIONSHIP_PERIOD,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z,ACCOUNTING_PERIOD,,,,,,,,,2020-06-15T21:31:00Z,2022-07-21T18:37:00Z,LAPSED,2022-05-27T20:19:00Z,52990034RLKT0WSOAM90,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
221396,549300D8S2HYMNJSCH50,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2020-07-21T00:00:00Z,,RELATIONSHIP_PERIOD,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z,ACCOUNTING_PERIOD,,,,,,,,,2020-06-15T21:31:00Z,2022-07-21T18:37:00Z,LAPSED,2022-05-27T20:19:00Z,52990034RLKT0WSOAM90,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
221424,549300D93OEJ861Y2987,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2018-07-18T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,2017-09-02T01:42:00.000Z,2023-07-31T17:34:15.017Z,LAPSED,2021-06-11T18:01:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
221799,549300DD29TUJTKIE868,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-11-30T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,OTHER_ACCOUNTING_STANDARD,,,,2016-05-05T00:00:00+00:00,2024-04-24T19:21:14+00:00,PUBLISHED,2025-05-27T14:17:41+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,https://find-and-update.company-information.service.gov.uk/company/03686706/filing-history/MzI5NDE5NTY3OGFkaXF6a2N4/document?format=pdf&download=0
222274,549300DGSD6BS3H13395,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2019-06-27T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2019-07-01T00:00:00+00:00,2023-04-27T14:32:38+00:00,PUBLISHED,2024-05-27T14:17:11+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,https://www.ffiec.gov/npw/Institution/Profile/1951350?dt=20170701
222350,549300DHDKQKAHEHPH39,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2018-07-18T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-26T16:19:00+00:00,PUBLISHED,2025-05-27T14:17:15+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,ACCOUNTS_FILING,https://www.sec.gov/ix?doc=/Archives/edgar/data/831001/000083100120000031/c-12312019x10k.htm
222384,549300DHL7BK624NK881,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-11-06T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-29T18:08:25+00:00,PUBLISHED,2025-05-27T14:18:08+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,OTHER_OFFICIAL_DOCUMENTS,
222667,549300DJV2X0LLC4ZF07,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2017-10-02T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,2016-05-14T02:01:00.000Z,2023-07-31T17:34:15.017Z,LAPSED,2022-05-27T19:36:00.000Z,5493001KJTIIGC8Y1R12,PARTIALLY_CORROBORATED,SUPPORTING_DOCUMENTS,https://www.ffiec.gov/npw/Institution/Profile/2817118?dt=20160514
222902,549300DLNEH25GIVNQ44,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2020-01-01T00:00:00.000+01:00,2020-12-31T00:00:00.000+01:00,ACCOUNTING_PERIOD,2021-05-26T00:00:00.000+02:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,,,,,2021-06-02T23:30:00.000+02:00,2023-08-03T20:03:45.361+02:00,LAPSED,2022-05-28T01:28:00.000+02:00,39120001KULK7200U106,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
223077,549300DN3ZZQKN2DQY50,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-18T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T01:50:00+00:00,2024-04-23T10:21:40+00:00,PUBLISHED,2025-05-27T14:04:42+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
223229,549300DOL08Y7XNMZE81,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2017-01-01T00:00:00.000Z,2017-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2017-10-02T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,2016-05-05T01:49:00.000Z,2023-07-31T17:34:15.017Z,LAPSED,2019-07-19T00:35:00.000Z,5493001KJTIIGC8Y1R12,PARTIALLY_CORROBORATED,SUPPORTING_DOCUMENTS,
223293,549300DOY29AGC2GH343,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2017-01-01T00:00:00.000Z,2017-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2017-10-02T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,2016-05-05T01:51:00.000Z,2023-07-31T17:34:15.017Z,LAPSED,2019-07-19T00:33:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
223330,549300DP7JH0AYCK7P46,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-29T19:23:00+00:00,PUBLISHED,2025-05-27T14:18:16+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
223744,549300DS92LU6GAU1M26,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z,ACCOUNTING_PERIOD,2017-10-19T03:19:24Z,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,,,,,2016-05-05T01:53:00Z,2023-07-31T17:11:36.903Z,LAPSED,2018-07-25T20:30:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
223760,549300DSGZG4Y8H0K102,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-27T14:31:39+00:00,PUBLISHED,2025-05-27T14:17:44+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,OTHER_OFFICIAL_DOCUMENTS,
223979,549300DU66GWKF0AZQ89,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-30T12:54:28+00:00,PUBLISHED,2025-05-27T14:18:24+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,https://www.sec.gov/ix?doc=/Archives/edgar/data/831001/000083100120000031/c-12312019x10k.htm
224056,549300DUQ8Y5K41ZDI51,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-23T09:17:07+00:00,PUBLISHED,2025-05-27T14:10:48+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
224060,549300DUQF4IY9GO6C58,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2020-01-01T00:00:00.000+01:00,2020-12-31T00:00:00.000+01:00,ACCOUNTING_PERIOD,2019-06-27T00:00:00.000+02:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,,,,,2019-07-02T16:32:00.000+02:00,2023-08-03T20:04:00.387+02:00,LAPSED,2022-05-27T22:19:00.000+02:00,39120001KULK7200U106,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
